Neverwas,2005,Joshua Michael Stern,Ian McKellen|Nick Nolte,6.9
Ratcatcher,1999,Lynne Ramsay,Tommy Flanagan|Mandy Matthews,7.2
Art School Confidential,2006,Terry Zwigoff,Max Minghella|Sophia Myles,6.0
Crouching Tiger Hidden Dragon: Sword of Destiny,2016,Woo-ping Yuen,Donnie Yen|Michelle Yeoh,6.0
Going the Distance,2004,Mark Griffiths,Miles Meadows|Jason Priestley,6.6
Hoodwinked Too! Hood vs. Evil,2011,Michael D'Isa-Hogan,None,5.4
Dare,2009,Adam Salky,Emmy Rossum|Zach Gilford,5.2
Ja i moj tata,2017,Aleksander Pietrzak,Krzysztof Kowalewski|Lukasz Simlat,7.6
Volkodav iz roda Serykh Psov,2006,Nikolay Lebedev,Aleksandr Bukharov|Oksana Akinshina,6.3
Bracia,2015,Wojciech Staron,None,7.3
A Single Shot,2013,David M. Rosenthal,Sam Rockwell|William H. Macy,5.8
Mississippi Grind,2015,Anna Boden,Ben Mendelsohn|Ryan Reynolds,5.5
1 Mile to You,2017,Leif Tilden,Graham Rogers|Billy Crudup,6.5
Cold Pursuit,2019,Hans Petter Moland,Liam Neeson|Laura Dern,5.5
The Brass Teapot,2012,Ramaa Mosley,Alexis Bledel|Juno Temple,6.2
365 dni,2020,Barbara Bialowas,Anna-Maria Sieklucka|Michele Morrone,0.0
Moby Dick,1956,John Huston,Gregory Peck|Richard Basehart,7.3
Kielletty hedelmä,2009,Dome Karukoski,Marjut Maristo|Amanda Pilke,6.9
The Gunfighter,2014,Eric Kissack,Shawn Parsons|Scott Beehner,7.6
Les amants réguliers,2005,Philippe Garrel,Louis Garrel|Clotilde Hesme,6.5
McClane,2020,Len Wiseman,Bruce Willis|Bonnie Bedelia,9.0
Cookie's Fortune,1999,Robert Altman,Glenn Close|Julianne Moore,6.8
Vampire in Brooklyn,1995,Wes Craven,Eddie Murphy|Angela Bassett,5.3
Bao,2018,Domee Shi,None,7.0
Blow Dry,2001,Paddy Breathnach,Alan Rickman|Josh Hartnett,6.6
Le ballon rouge,1956,Albert Lamorisse,Georges Sellier|Pascal Lamorisse,7.7
About Cherry,2012,Stephen Elliot,James Franco|Heather Graham,5.0
Das schweigende Klassenzimmer,2018,Lars Kraume,Leonard Scheicher|Tom Gramenz,7.1
Dzien w ktorym umre,2004,Grzegorz Lipiec,Tomasz Burka|Lukasz Kuskowski,7.0
A Londoni férfi,2007,Béla Tarr,Tilda Swinton|Miroslav Krobot,7.1
Hross í oss,2013,Benedikt Erlingsson,Ingvar Eggert Sigurðsson|Charlotte Bøving,6.6
The Bunker,2001,Rob Green,Nicholas Hamnett|Charley Boorman,5.4
Julie Walking Home,2002,Agnieszka Holland,William Fichtner|Lothaire Bluteau,6.5
Cirque du Soleil: Worlds Away,2012,Andrew Adamson,Erica Linz|Igor Zaripov,7.7
Electrick Children,2012,Rebecca Thomas,Julia Garner|Rory Culkin,6.5
The Commitments,1991,Alan Parker,Robert Arkins|Andrew Strong,7.5
Everything Must Go,2010,Dan Rush,Will Ferrell|Christopher Jordan Wallace,5.9
Annie Leibovitz: Life Through A Lens,2006,Barbara Leibovitz,None,7.5
Top Hat,1935,Mark Sandrich,Fred Astaire|Ginger Rogers,7.8
Jongh-eun Nom Na-bbeun Nom I-sang-han Nom,2008,Jee-woon Kim,Kang-ho Song|Byung-hun Lee,6.7
The Transformers: The Movie,1986,Nelson Shin,None,7.5
La chèvre,1981,Francis Veber,Pierre Richard|Gérard Depardieu,7.2
Karate po polsku,1982,Wojciech Wojcik,Michal Aniol|Edward Zentara,6.2
Une vie de chat,2010,Jean-Loup Felicioli,None,6.8
Der Kreis,2014,Stefan Haupt,Matthias Hungerbühler|Sven Schelker,6.5
The Distinguished Gentleman,1992,Jonathan Lynn,Eddie Murphy|Lane Smith,6.3
The Professor and the Madman,2019,Farhad Safinia,Natalie Dormer|Mel Gibson,7.3
The China syndrome,1979,James Bridges,Jane Fonda|Jack Lemmon,7.2
Critters 3,1991,Kristine Peterson,Aimee Brooks|Joseph Cousins,5.5
Les Filles du botaniste,2006,Sijie Dai,Mylène Jampanoï|Xiaoran Li,6.9
The Dying of the Light,2014,Paul Schrader,Nicolas Cage|Anton Yelchin,4.7
Ninja: Shadow of a Tear,2013,Isaac Florentine,Scott Adkins|Mika Hijii,6.2
Dragonball: Saikyô e no michi,1996,Shigeyasu Yamauchi,None,7.4
Muriel's Wedding,1994,P.J. Hogan,Toni Collette|Rachel Griffiths,6.7
High Strung,2016,Michael Damian,Keenan Kampa|Nicholas Galitzine,7.1
The Jungle Book 2,2003,Steve Trenbirth,None,6.6
Przyjaciel wesolego diabla,1986,Jerzy Lukaszewicz,Waldemar Kalisz|Piotr Dziamarski,6.8
Holes,2003,Andrew Davis,Sigourney Weaver|Jon Voight,6.7
Autoportret z kochanka,1996,Radoslaw Piwowarski,Waldemar Blaszczyk|Katarzyna Figura,6.3
Jutro bedzie niebo,2001,Jaroslaw Marszewski,Krzysztof Pieczynski|Aleksandra Hamkalo,7.0
Kladivo na carodejnice,1969,Otakar Vavra,Vladimir Smeral|Elo Romancik,7.8
Educazione siberiana,2013,Gabriele Salvatores,John Malkovich|Arnas Fedaravicius,6.4
Romulus My Father,2007,Richard Roxburgh,Eric Bana|Franka Potente,7.1
El Niño,2014,Daniel Monzón,Luis Tosar|Jesús Castro,6.1
Jackie & Ryan,2014,Ami Canaan Mann,Katherine Heigl|Ben Barnes,5.7
The Three Faces of Eve,1957,Nunnally Johnson,Joanne Woodward|David Wayne,7.3
Die Nacht der lebenden Loser,2004,Mathias Dinter,Collien Ulmen-Fernandes|Thomas Schmieder,5.7
Grudge,2020,Nicolas Pesce,Andrea Riseborough|Demián Bichir,4.6
City Hall,1996,Harold Becker,Al Pacino|John Cusack,6.3
Artemis Fowl,2020,Kenneth Branagh,Ferdia Shaw|Josh Gad,0.0
My Dinner with André,1981,Louis Malle,Andre Gregory|Wallace Shawn,8.0
John Wick: Chapter 4,2021,None,Keanu Reeves,0.0
Prince of Darkness,1987,John Carpenter,Thom Bray|Jessie Lawrence Ferguson,6.2
Wakefield,2016,Robin Swicord,Bryan Cranston|Jennifer Garner,6.1
Dragon Ball Z: Chikyu Marugoto Cho Kessen,1990,Daisuke Nishio,None,7.4
Ghost Recon: Alpha,2012,François Alaux,Mark Ivanir|Karel Dobrý,7.2
Klimt,2006,Raoul Ruiz,John Malkovich|Nikolai Kinski,5.5
More Than Honey,2012,Markus Imhoof,None,7.4
All I Wish,2017,Susan Walter,Sharon Stone|Tony Goldwyn,4.9
My Friend Dahmer,2017,Marc Meyers,Ross Lynch|Anne Heche,6.0
The Clinic,2010,James Rabbitts,Tabrett Bethell|Freya Stafford,5.7
Made in Dagenham,2010,Nigel Cole,Miranda Richardson|Rosamund Pike,6.9
Hierro,2009,Gabe Ibáñez,Elena Anaya|Mar Sodupe,5.3
God's Not Dead: A Light in Darkness,2018,Michael Mason,David A.R. White|John Corbett,5.9
The Perfect Guy,2015,David M. Rosenthal,Sanaa Lathan|Michael Ealy,5.9
The Rescuers,1977,John Lounsbery,None,7.0
Angélique marquise des anges,1964,Bernard Borderie,Jacques Toja|Michèle Mercier,7.2
What About Bob?,1991,Frank Oz,Bill Murray|Richard Dreyfuss,7.0
Wild,2016,Nicolette Krebitz,Lilith Stangenberg|Georg Friedrich,5.0
2:22,2017,Paul Currie,Teresa Palmer|Michiel Huisman,6.0
Sweet Smell of Success,1957,Alexander Mackendrick,Burt Lancaster|Tony Curtis,8.0
Saint Ange,2004,Pascal Laugier,Virginie Ledoyen|Lou Doillon,5.3
La Princesse de Montpensier,2010,Bertrand Tavernier,Gaspard Ulliel|Mélanie Thierry,5.9
The Grand Seduction,2013,Don McKellar,Brendan Gleeson|Taylor Kitsch,6.8
Oasiseu,2002,Chang-dong Lee,So-ri Moon|Kyung-gu Sol,7.8
No-Do,2009,Elio Quiroga,Ana Torrent|Francisco Boira,5.6
Cats & Dogs: The Revenge of Kitty Galore,2010,Brad Peyton,Chris O'Donnell|Jack McBrayer,5.8
Viking,2016,Andrey Kravchuk,Danila Kozlovsky|Swietlana Chodczenkowa,5.8
Love Is Strange,2014,Ira Sachs,John Lithgow|Alfred Molina,6.2
Hoodlum,1997,Bill Duke,Tim Roth|Queen Latifah,6.8
Swing Vote,2008,Joshua Michael Stern,Kevin Costner|Madeline Carroll,6.4
Teen Titans Go! To the Movies,2018,Aaron Horvath,None,6.2
Hymyilevä mies,2016,Juho Kuosmanen ,Jarkko Lahti|Oona Airola,6.7
Joe Versus the Volcano,1990,John Patrick Shanley,Tom Hanks|Meg Ryan,5.7
Delirium,2018,Dennis Iliadis,Genesis Rodriguez|Topher Grace,5.8
Cerny Petr,1963,Milos Forman,Ladislav Jakim|Pavla Martinkova,7.2
El Dorado,1967,Howard Hawks,John Wayne|Robert Mitchum,7.5
The Benchwarmers,2006,Dennis Dugan,Rob Schneider|David Spade,6.1
September,1987,Woody Allen,Sam Waterston|Elaine Stritch,6.7
The Land Before Time,1988,Don Bluth,None,7.5
Intacto,2001,Juan Carlos Fresnadillo,Max von Sydow|Eusebio Poncela,6.9
Detention,2011,Joseph Kahn,Shanley Caswell|Josh Hutcherson,5.1
La posesión de Emma Evans,2010,Manuel Carballo,Tommy Bastow|Sophie Vavasseur,5.1
Exorcist II: The Heretic,1977,John Boorman,Linda Blair|Richard Burton,5.2
We Come as Friends,2014,Hubert Sauper,None,6.9
Brief Encounter,1945,David Lean,Celia Johnson|Trevor Howard,7.9
Zeitgeist: Moving Forward,2011,Peter Joseph,None,7.2
Znachor,1937,Michal Waszynski,Kazimierz Junosza-Stepowski|Elzbieta Barszczewska,7.5
Carne,1991,Gaspar Noé,Philippe Nahon|Lucile Hadzihalilovic,6.8
Art of Freedom,2011,Wojciech Slota,None,8.0
Scrooged,1988,Richard Donner,Bill Murray|Wendie Malick,6.7
Il Postino,1994,Michael Radford,Massimo Troisi|Philippe Noiret,7.8
Hur man stoppar ett bröllop,2014,Drazen Kuljanin,Lina Sundén|Christian Ehrnstén,5.4
La battaglia di Algeri,1966,Gillo Pontecorvo,Yacef Saadi|Brahim Haggiag,7.8
Rysopis,1964,Jerzy Skolimowski,Jerzy Skolimowski|Elzbieta Czyzewska,6.9
22-nenme no Kokuhaku: Watashi ga Satsujinhan desu,2017,Yû Irie,Tatsuya Fujiwara|Hideaki Itô,6.6
For Ellen,2012,So Yong Kim,Paul Dano|Jon Heder,5.9
Krotkaya,2017,Siergiej Loznica,Vasilina Makovtseva|Marina Kleshcheva,6.2
To vlemma tou Odyssea,1995,Theodoros Angelopoulos,Maia Morgenstern|Harvey Keitel,7.6
The Phantom of the Opera,1925,Rupert Julian,Norman Kerry|Snitz Edwards,7.4
Nicotina,2003,Hugo Rodríguez,Diego Luna|Marta Belaustegui,6.9
How to Be,2008,Oliver Irving ,Rebecca Pidgeon|Jeremy Hardy,6.2
The Jazz Singer,1927,Alan Crosland,Al Jolson|May McAvoy,6.8
Killer Klowns from Outer Space,1988,Stephen Chiodo,Grant Cramer|Suzanne Snyder,5.6
Erik the Viking,1989,Terry Jones,Mickey Rooney|Eartha Kitt,6.8
Freaks of Nature,2015,Robbie Pickering,Vanessa Hudgens|Mackenzie Davis,5.4
Gang Related,1997,Jim Kouf,Jim Belushi|Tupac Shakur,7.3
Fierce People,2005,Griffin Dunne,Anton Yelchin|Kristen Stewart,6.9
Jason Lives: Friday the 13th Part VI,1986,Tom McLoughlin,Thom Mathews|Jennifer Cooke,6.3
On - drakon,2015,Indar Dzhendubaev ,Maria Poezhaeva|Matvey Lykov,7.5
Tommy,1975,Ken Russell,Oliver Reed|Elton John,6.9
SAGA - Curse of the Shadow,2013,John Lyde,Danielle C. Ryan|Richard McWilliams,5.0
Sibiriada,1979,Andriej Konczalowski,Witalij Solomin|Pavel Kadochnikov,7.8
The Big Chill,1983,Lawrence Kasdan,Meg Tilly|JoBeth Williams,7.0
Star,2001,Guy Ritchie,Clive Owen|Toru Tanaka Jr.,7.4
Holding the Man,2015,Neil Armfield,Craig Stott|Ryan Corr,7.1
Szczurolap,1986,Andrzej Czarnecki,None,7.7
La Antena,2007,Esteban Sapir,Valeria Bertuccelli|Alejandro Urdapilleta,7.6
Star Trek V: The Final Frontier,1989,William Shatner,William Shatner|Leonard Nimoy,6.4
Mouth to Mouth,2005,Alison Murray,Ellen Page|Natasha Wightman,6.6
Dostana,2008,Tarun Mansukhani,Abhishek Bachchan|John Abraham,7.5
Threesome,1994,Andrew Fleming,Lara Flynn Boyle|Stephen Baldwin,7.0
The Absinthe Drinkers,2014,John Jopson,Alicja Bachleda-Curus|Peter Facinelli,7.6
Five Minutes of Heaven,2009,Oliver Hirschbiegel,Liam Neeson|James Nesbitt,6.3
Lawn Dogs,1997,John Duigan,Mischa Barton|Sam Rockwell,7.3
D.E.B.S.,2004,Angela Robinson,Sara Foster|Jordana Brewster,5.2
George Harrison: Living in the Material World,2011,Martin Scorsese,None,7.5
Gojira,1954,Ishirô Honda,Akira Takarada|Momoko Kôchi,6.9
Promoción fantasma,2012,Javier Ruiz Caldera,Raúl Arévalo|Alexandra Jiménez,6.7
Amen.,2002,Costa-Gavras,Ulrich Tukur|Ion Caramitru,7.1
Filth and Wisdom,2008,Madonna,Eugene Hütz|Holly Weston,5.8
No Good Deed,2002,Bob Rafelson,Samuel L. Jackson|Milla Jovovich,6.0
L'Amour c'est mieux à deux,2010,Dominique Farrugia,Clovis Cornillac|Virginie Efira,6.0
Main Street,2010,John Doyle ,Colin Firth|Patricia Clarkson,4.9
Un peu beaucoup aveuglément,2015,Clovis Cornillac,Clovis Cornillac|Mélanie Bernier,6.5
Ddong-pa-ri,2008,Ik-joon Yang,Ik-joon Yang|Kkobbi Kim,7.7
Operation Brothers,2019,Gideon Raff,Chris Evans|Haley Bennett,6.4
Legendary,2010,Mel Damski,John Cena|Patricia Clarkson,6.9
Wake,2009,Ellie Kanner,Jane Seymour|Danny Masterson,6.1
Killer's Kiss,1955,Stanley Kubrick,Frank Silvera|Jamie Smith,6.2
Friendship!,2010,Markus Goller,Matthias Schweighöfer|Friedrich Mücke,6.6
Dolina Issy,1982,Tadeusz Konwicki,Danuta Szaflarska|Edward Dziewonski,6.6
Under the Shadow,2016,Babak Anvari,Narges Rashidi|Avin Manshadi,5.8
Zoom,2006,Peter Hewitt,Tim Allen|Courteney Cox,5.3
Rapture-Palooza,2013,Paul Middleditch,Anna Kendrick|Craig Robinson,4.5
Slacker,1990,Richard Linklater,Rudy Basquez|Tommy Pallotta,7.0
A nagy füzet,2013,János Szász,László Gyémánt|András Gyémánt,7.1
Away from Her,2006,Sarah Polley,Thomas Hauff|Kristen Thomson,7.1
18 comidas,2010,Jorge Coira,Luis Tosar|Federico Pérez Rey,6.7
The Long Hot Summer,1958,Martin Ritt,Paul Newman|Joanne Woodward,7.4
Johnny Belinda,1948,Jean Negulesco,Jane Wyman|Lew Ayres,5.4
Spring,2014,Justin Benson,Lou Taylor Pucci|Nadia Hilker,6.3
Fright Night,1985,Tom Holland,Chris Sarandon|William Ragsdale,6.6
Un petit boulot,2016,Pascal Chaumeil,Romain Duris|Michel Blanc,6.2
The Reckoning,2003,Paul McGuigan,Willem Dafoe|Paul Bettany,6.8
Voyna i mir,1967,Sergey Bondarchuk,Antonina Shuranova|Irina Gubanova,7.8
Solid Gold,2019,Jacek Bromski,Janusz Gajos|Andrzej Seweryn,4.5
The Cake Eaters,2007,Jessica Yu,Elizabeth Ashley|Jayce Bartok,6.2
Violet & Daisy,2011,Geoffrey Fletcher,Saoirse Ronan|Alexis Bledel,6.4
Sin-se-gae,2013,Hoon-jeong Park,Jung-Jae Lee|Min-sik Choi,7.6
The Little Mermaid,2019,Rebecca Thomas,None,4.1
Bai She Chuan Shuo,2011,Siu-Tung Ching,Jet Li|Vivian Hsu,6.3
Summer Wars,2009,Mamoru Hosoda,None,7.3
Bedziesz legenda czlowieku,2012,Marcin Koszalka,None,4.5
The Thomas Crown Affair,1968,Norman Jewison,Steve McQueen|Faye Dunaway,7.0
Panna z mokra glowa,1994,Kazimierz Tarnas,Paulina Tworzyanska|Anna Nehrebecka,6.3
Otherhood,2019,Cindy Chupack,Sinqua Walls|Jake Hoffman,5.7
Lord of the Flies,1963,Peter Brook,James Aubrey|Tom Chapin,7.1
I Come with the Rain,2009,Anh Hung Tran,Josh Hartnett|Elias Koteas,5.8
The Decoy Bride,2011,Sheree Folkson,Alice Eve|David Tennant,5.7
Afflicted,2013,Derek Lee,Derek Lee|Clif Prowse,5.6
Maz swojej zony,1960,Stanislaw Bareja,Bronislaw Pawlik|Aleksandra Zawieruszanka,7.0
Richard III,1995,Richard Loncraine,Ian McKellen|Annette Bening,7.3
Radius,2017,Caroline Labrèche,Charlotte Sullivan|Diego Klattenhoff,6.0
Blinkende lygter,2000,Anders Thomas Jensen,Frits Helmuth|Iben Hjejle,7.1
Code 46,2003,Michael Winterbottom,Tim Robbins|Togo Igawa,6.2
The Long Good Friday,1980,John Mackenzie,Bob Hoskins|Helen Mirren,7.3
Fast Food Nation,2006,Richard Linklater,Catalina Sandino Moreno|Luis Guzmán,6.0
L'enfer,2005,Danis Tanovic,Emmanuelle Beart|Karin Viard,7.0
Hope Floats,1998,Forest Whitaker,Sandra Bullock|Harry Connick Jr.,6.6
Donkey Xote,2007,José Pozo,None,5.2
Prince Avalanche,2013,David Gordon Green,Paul Rudd|Emile Hirsch,5.9
Penthouse North,2013,Joseph Ruben,Michelle Monaghan|Michael Keaton,5.7
Neuromancer,2019,Tim Miller,None,6.8
Svinalängorna,2010,Pernilla August,Noomi Rapace|Ola Rapace,7.2
Equus,1977,Sidney Lumet,Richard Burton|Peter Firth,7.2
Crush,2001,John McKay,Andie MacDowell|Imelda Staunton,6.9
King Kong,1976,John Guillermin,Jessica Lange|Jeff Bridges,6.6
Kokaku Kidotai Stand Alone Complex: Solid State Society,2006,Kenji Kamiyama,None,7.7
La prima cosa bella,2010,Paolo Virzì,Valerio Mastandrea|Micaela Ramazzotti,6.7
The Innocents,1961,Jack Clayton,Deborah Kerr|Pamela Franklin,7.1
The Corporation,2003,Jennifer Abbott,None,7.0
Cudowne lato,2010,Ryszard Brylski,Helena Sujecka|Katarzyna Figura,5.7
Shottas,2002,Cess Silvera,Ky-Mani Marley|Spragga Benz,6.7
The Alchemist,2016,Laurence Fishburne,Laurence Fishburne|Jeremy Irons,7.4
Wspomnienie lata,2016,Adam Guzinski,Max Jastrzebski|Urszula Grabowska,6.7
Elizabeth Harvest,2018,Sebastian Gutierrez,Abbey Lee|Ciarán Hinds,5.2
Yin shi nan nu,1994,Ang Lee,Sylvia Chang|Ah-Lei Gua,7.4
P2,2007,Franck Khalfoun,Rachel Nichols|Wes Bentley,5.9
How Green Was My Valley,1941,John Ford,Walter Pidgeon|Maureen O'Hara,7.1
Bratz,2007,Sean McNamara,Logan Browning|Janel Parrish,5.4
Na wylot,1972,Grzegorz Królikiewicz,Franciszek Trzeciak|Anna Nieborowska,7.0
Point Blank,1967,John Boorman,Lee Marvin|Angie Dickinson,7.3
Switch,2011,Frédéric Schoendoerffer,Karine Vanasse|Eric Cantona,6.5
Tango Libre,2012,Frédéric Fonteyne,François Damiens|Sergi López,6.3
Neuk-dae-so-nyeon,2012,Sung-hee Jo,Joong-Ki Song|Bo-yeong Park,7.7
Tin Cup,1996,Ron Shelton,Kevin Costner|Rene Russo,6.4
Good,2008,Vicente Amorim,Viggo Mortensen|Jason Isaacs,6.2
The Rise,2012,Rowan Athale,Luke Treadaway|Iwan Rheon,6.5
Please Stand By,2017,Ben Lewin,Toni Collette|Dakota Fanning,6.5
Toy Soldiers,1991,Daniel Petrie Jr.,Wil Wheaton|R. Lee Ermey,7.2
Gekijoban Hagane no Renkinjutsushi - Shanbara wo Yuku Mono,2005,Seiji Mizushima,None,7.5
Wojtek: The Bear That Went to War,2011,Will Hood,Romi Aboulafia|Jakub Strzelecki,7.8
Dobrý voják Švejk,1956,Karel Steklý,Rudolf Hrušínský|Svatopluk Beneš,7.4
Yi ge dou bu neng shao,1999,Yimou Zhang,Minzhi Wei|Huike Zhang,7.6
Blue Jay,2016,Alex Lehmann,Mark Duplass|Sarah Paulson,7.4
The Unsaid,2001,Tom McLoughlin,Andy Garcia|Vincent Kartheiser,6.9
The Fly II,1989,Chris Walas,Eric Stoltz|Daphne Zuniga,5.6
Don't Hang Up,2016,Damien Macé,Gregg Sulkin|Sienna Guillory,5.8
Svecenikova djeca,2013,Vinko Bresan,Kresimir Mikic|Niksa Butijer,6.5
Woyzeck,1979,Werner Herzog,Klaus Kinski|Eva Mattes,7.2
Spring Breakdown,2009,Ryan Shiraki,Amber Tamblyn|Amy Poehler,5.2
Molly Maxwell,2013,Sara St. Onge,Lola Tash|Charlie Carrick,6.0
D-War,2007,Hyung-rae Shim,Jason Behr|Amanda Brooks,4.4
The Last Supper,1995,Stacy Title,Annabeth Gish|Charles Durning,7.0
Connasse princesse des coeurs,2015,Eloïse Lang,Camille Cottin|Marie-Christine Adam,4.9
Synchronicity,2015,Jacob Gentry,Brianne Davis|AJ Bowen,6.2
The Great Hack,2019,Karim Amer,None,6.5
Sebastian's Voodoo,2008,Joaquin Baldwin,None,7.1
The Art of the Steal,2013,Jonathan Sobol,Chris Diamantopoulos|Kenneth Welsh,5.8
House Broken,2009,Sam Harper,Caitlin Crosby|Ryan Hansen,5.5
Bride of Frankenstein,1935,James Whale,Colin Clive|Boris Karloff,7.1
The Hunt for Gollum,2009,Chris Bouchard,Adrian Webster|Patrick O'Connor,6.4
Il grande silenzio,1968,Sergio Corbucci,Jean-Louis Trintignant|Klaus Kinski,7.7
Suspect,1987,Peter Yates,Liam Neeson|Cher,7.1
Mad City,1997,Costa-Gavras,John Travolta|Dustin Hoffman,6.8
Better Watch Out,2016,Chris Peckover,Levi Miller|Olivia DeJonge,6.2
The Prototype,2018,Andrew Will,Neal McDonough|Joseph Mawle,7.1
The Innkeepers,2011,Ti West,Sara Paxton|Pat Healy,4.3
Daddy Cool,2017,Maxime Govare,Vincent Elbaz|Laurence Arné,6.0
Lenny,1974,Bob Fosse,Dustin Hoffman|Gary Morton,7.5
The Alphabet,1968,David Lynch,Peggy Lynch,6.3
Ninotchka,1939,Ernst Lubitsch,Greta Garbo|Melvyn Douglas,7.4
Ballistic: Ecks vs. Sever,2002,Wych Kaosayananda,Antonio Banderas|Lucy Liu,5.1
Dark Star,1974,John Carpenter,Cal Kuniholm|Brian Narelle,6.2
Piotrek the13th,2009,Piotr Matwiejczyk,Piotr Matwiejczyk|Dawid Antkowiak,5.1
Virus,1999,John Bruno,Jamie Lee Curtis|William Baldwin,5.7
Planes Trains & Automobiles,1987,John Hughes,Steve Martin|John Candy,6.8
James and the Giant Peach,1996,Henry Selick,Joanna Lumley|Miriam Margolyes,7.1
Ana y los lobos,1973,Carlos Saura,Geraldine Chaplin|Rafaela Aparicio,7.6
The Knack... and How to Get It,1965,Richard Lester,Charlotte Rampling|Rita Tushingham,5.6
Roman Polanski: Wanted and Desired,2008,Marina Zenovich,None,6.9
Hellraiser III: Hell on Earth,1992,Anthony Hickox,Terry Farrell|Doug Bradley,6.1
Soom,2007,Ki-duk Kim,Chen Chang|Jung-woo Ha,7.0
Suburban Girl,2007,Marc Klein,Sarah Michelle Gellar|Alec Baldwin,5.7
Guarding Tess,1994,Hugh Wilson,Nicolas Cage|Shirley MacLaine,6.6
Luther,2003,Eric Till,Joseph Fiennes|James Babson,6.8
Asoka,2001,Santosh Sivan,Shah Rukh Khan|Kareena Kapoor,7.4
Dolphin Man,2017,Lefteris Charitos,None,7.5
Der Staat gegen Fritz Bauer,2015,Lars Kraume,Burghart Klaußner|Ronald Zehrfeld,6.8
Grosse Pointe Blank,1997,George Armitage,John Cusack|Minnie Driver,6.6
The Karate Kid 2,2019,None,Jaden Smith|Jackie Chan,7.4
Beneath,2007,Dagen Merrill,Nora Zehetner|Jessica Amlee,6.0
Gadjo dilo,1997,Tony Gatlif,Romain Duris|Ovidiu Balan,8.0
Toiset tytöt,2015,Esa Illi,Ida Vakkuri|Bahar Tokat,5.7
Hope Springs,2003,Mark Herman,Mary Steenburgen|Frank Collison,5.9
Fighting with My Family,2019,Stephen Merchant,Dwayne Johnson|Lena Headey,6.5
Le souffle au coeur,1971,Louis Malle,Lea Massari|Benoît Ferreux,7.5
Imagining Argentina,2003,Christopher Hampton,Rubén Blades|Fernando Tielve,7.2
Vinterbrødre,2017,Hlynur Pálmason,Elliott Crosset Hove|Simon Sears,6.0
Mamma Roma,1962,Pier Paolo Pasolini,Anna Magnani|Ettore Garofolo,7.3
Manna,2006,Hubert Gotkowski,Marcin Kabaj|Piotr Gibowicz,6.5
24 Hours to Live,2017,Brian Smrz,Ethan Hawke|Qing Xu,5.5
Tang shan da xiong,1971,Wei Lo,Bruce Lee|James Tien,7.2
Fathers' Day,1997,Ivan Reitman,Robin Williams|Billy Crystal,6.1
Private Life,2018,Tamara Jenkins,Kathryn Hahn|Paul Giamatti,6.7
Earth,2007,Alastair Fothergill,Robert Edwards,8.1
Der Krieger und die Kaiserin,2000,Tom Tykwer,Franka Potente|Benno Fürmann,7.6
Faites sauter la banque!,1964,Jean Girault,Claude Piéplu|Louis de Funès,7.5
Life Partners,2014,Susanna Fogel ,Leighton Meester|Adam Brody,6.0
Dekalog II,1988,Krzysztof Kieslowski,Krystyna Janda|Aleksander Bardini,7.7
Doragon bôru Z 4: Super saiyajin da son Gokû,1991,Mitsuo Hashimoto,None,7.3
Gdzie jest general...,1963,Tadeusz Chmielewski,Boleslaw Plotnicki|Elzbieta Czyzewska,7.3
The Crimson Pirate,1952,Robert Siodmak,Burt Lancaster|Nick Cravat,7.7
Return to Never Land,2002,Robin Budd,None,6.8
Evangelion Shin Gekijoban: Jo,2007,Masayuki,None,7.6
Baisers volés,1968,François Truffaut,Jean-Pierre Léaud|Claude Jade,7.2
Liu Lang Di Qiu,2019,Frant Gwo,Jing Wu|Chuxiao Qu,5.2
Mon poussin,2017,Frédéric Forestier,Pierre-François Martin-Laval|Isabelle Nanty,5.5
Saving Grace,2000,Nigel Cole,Brenda Blethyn|Craig Ferguson,6.6
James White,2015,Josh Mond,Christopher Abbott|Cynthia Nixon,6.7
The Serpent's Egg,1977,Ingmar Bergman,David Carradine|Liv Ullmann,7.1
Let's Dance,2019,Ladislas Chollat,Rayane Bensetti|Alexia Giordano,6.8
Fido,2006,Andrew Currie,Carrie-Anne Moss|Billy Connolly,6.3
Le temps du loup,2003,Michael Haneke,Isabelle Huppert|Thierry Van Werveke,6.3
King of California,2007,Mike Cahill,Michael Douglas|Evan Rachel Wood,6.3
Virginia,2010,Dustin Lance Black,Jennifer Connelly|Emma Roberts,5.9
Awantura o Basie,1995,Kazimierz Tarnas,Hanna Sleszynska|Anna Seniuk,6.2
All Roads Lead to Rome,2015,Ella Lemhagen,Sarah Jessica Parker|Rosie Day,5.2
Miracle,2004,Gavin O'Connor,Kurt Russell|Noah Emmerich,7.5
Meet the Feebles,1989,Peter Jackson,Danny Mulheron|Jay Snowfield,7.3
The Associate,1996,Donald Petrie,Whoopi Goldberg|Dianne Wiest,7.1
Musarañas,2014,Juanfer Andrés,Macarena Gómez|Nadia de Santiago,6.5
Jin Yi Wei,2010,Daniel Lee,Wei Zhao|Donnie Yen,6.6
Shattered Glass,2003,Billy Ray,Hayden Christensen|Peter Sarsgaard,6.6
Jesus Christ Vampire Hunter,2001,Lee Demarbre,Ian Driscoll|Josh Grace,4.7
Kochankowie z Marony,2005,Izabella Cywinska,Karolina Gruszka|Lukasz Sikora,6.5
Le goût des autres,2000,Agnès Jaoui,Anne Alvaro|Jean-Pierre Bacri,7.0
